"","JDate","Year","unitbox","RFID","X","Dayyearbird","totalTime","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Dayyear","cloud","Sky.Cov.y","Sc.totalTime","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"2882",169,2018,"2121","041917A152",11056,"169_2018_041917A152",55866,"121","04198E7BAF","041917A152","Yes","6/3/18",15,"M",28561,"Control_Predator",33.2,"Ithaca","2018-06-03",154,154,174,"169_2018",0.41,0.41,0.496784718785802,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2883",169,2018,"2121","041917A152",11056,"169_2018_041917A152",55866,"121","04198E7BAF","041917A152","Yes","6/3/18",15,"M",28561,"Control_Predator",33.2,"Ithaca","2018-06-03",154,154,174,"169_2018",0.41,0.41,0.496784718785802,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2884",169,2018,"2121","041917A152",11056,"169_2018_041917A152",55866,"121","04198E7BAF","041917A152","Yes","6/3/18",15,"M",28561,"Control_Predator",33.2,"Ithaca","2018-06-03",154,154,174,"169_2018",0.41,0.41,0.496784718785802,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2885",169,2018,"2121","041917A152",11056,"169_2018_041917A152",55866,"121","04198E7BAF","041917A152","Yes","6/3/18",15,"M",28561,"Control_Predator",33.2,"Ithaca","2018-06-03",154,154,174,"169_2018",0.41,0.41,0.496784718785802,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2886",169,2018,"218","04198EAA7E",11176,"169_2018_04198EAA7E",57133,"18","04198E69FD","04198EAA7E","Yes","6/2/18",16,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-02",153,153,173,"169_2018",0.41,0.41,0.600193933173291,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2887",169,2018,"218","04198EAA7E",11176,"169_2018_04198EAA7E",57133,"18","04198E69FD","04198EAA7E","Yes","6/2/18",16,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-02",153,153,173,"169_2018",0.41,0.41,0.600193933173291,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2888",169,2018,"218","04198EAA7E",11176,"169_2018_04198EAA7E",57133,"18","04198E69FD","04198EAA7E","Yes","6/2/18",16,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-02",153,153,173,"169_2018",0.41,0.41,0.600193933173291,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2889",169,2018,"218","04198EAA7E",11176,"169_2018_04198EAA7E",57133,"18","04198E69FD","04198EAA7E","Yes","6/2/18",16,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-02",153,153,173,"169_2018",0.41,0.41,0.600193933173291,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2890",169,2018,"22","04198E700D",11156,"169_2018_04198E700D",57144,"2","04198EA35C","04198E700D","Yes","6/1/18",17,"M",28561,"Control_Control",33.2,"Ithaca","2018-06-01",152,152,172,"169_2018",0.41,0.41,0.60109172430057,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2891",169,2018,"22","04198E700D",11156,"169_2018_04198E700D",57144,"2","04198EA35C","04198E700D","Yes","6/1/18",17,"M",28561,"Control_Control",33.2,"Ithaca","2018-06-01",152,152,172,"169_2018",0.41,0.41,0.60109172430057,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2892",169,2018,"22","04198E700D",11156,"169_2018_04198E700D",57144,"2","04198EA35C","04198E700D","Yes","6/1/18",17,"M",28561,"Control_Control",33.2,"Ithaca","2018-06-01",152,152,172,"169_2018",0.41,0.41,0.60109172430057,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2893",169,2018,"22","04198E700D",11156,"169_2018_04198E700D",57144,"2","04198EA35C","04198E700D","Yes","6/1/18",17,"M",28561,"Control_Control",33.2,"Ithaca","2018-06-01",152,152,172,"169_2018",0.41,0.41,0.60109172430057,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2894",169,2018,"238","041868F39C",11046,"169_2018_041868F39C",56580,"38","04198E1000","041868F39C","Yes","5/31/18",18,"M",28561,"Control_Control",33.2,"Ithaca","2018-05-31",151,151,171,"169_2018",0.41,0.41,0.555059524683724,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2895",169,2018,"238","041868F39C",11046,"169_2018_041868F39C",56580,"38","04198E1000","041868F39C","Yes","5/31/18",18,"M",28561,"Control_Control",33.2,"Ithaca","2018-05-31",151,151,171,"169_2018",0.41,0.41,0.555059524683724,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2896",169,2018,"238","041868F39C",11046,"169_2018_041868F39C",56580,"38","04198E1000","041868F39C","Yes","5/31/18",18,"M",28561,"Control_Control",33.2,"Ithaca","2018-05-31",151,151,171,"169_2018",0.41,0.41,0.555059524683724,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2897",169,2018,"238","041868F39C",11046,"169_2018_041868F39C",56580,"38","04198E1000","041868F39C","Yes","5/31/18",18,"M",28561,"Control_Control",33.2,"Ithaca","2018-05-31",151,151,171,"169_2018",0.41,0.41,0.555059524683724,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2898",169,2018,"418","04198E478E",11136,"169_2018_04198E478E",55402,"18","04198E1D8E","04198E478E","Yes","6/5/18",13,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-05",156,156,176,"169_2018",0.41,0.41,0.458914256689674,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2899",169,2018,"418","04198E478E",11136,"169_2018_04198E478E",55402,"18","04198E1D8E","04198E478E","Yes","6/5/18",13,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-05",156,156,176,"169_2018",0.41,0.41,0.458914256689674,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2900",169,2018,"418","04198E478E",11136,"169_2018_04198E478E",55402,"18","04198E1D8E","04198E478E","Yes","6/5/18",13,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-05",156,156,176,"169_2018",0.41,0.41,0.458914256689674,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2901",169,2018,"418","04198E478E",11136,"169_2018_04198E478E",55402,"18","04198E1D8E","04198E478E","Yes","6/5/18",13,"M",28561,"Control_Stress",33.2,"Ithaca","2018-06-05",156,156,176,"169_2018",0.41,0.41,0.458914256689674,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2902",169,2018,"461","04198E36D1",11126,"169_2018_04198E36D1",54432,"61","04198E2053","04198E36D1","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.379745402738715,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2903",169,2018,"461","04198E36D1",11126,"169_2018_04198E36D1",54432,"61","04198E2053","04198E36D1","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.379745402738715,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2904",169,2018,"461","04198E36D1",11126,"169_2018_04198E36D1",54432,"61","04198E2053","04198E36D1","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.379745402738715,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2905",169,2018,"461","04198E36D1",11126,"169_2018_04198E36D1",54432,"61","04198E2053","04198E36D1","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.379745402738715,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2906",169,2018,"463","041917D33E",11086,"169_2018_041917D33E",56383,"63","0419596D99","041917D33E","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.538980901767911,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2907",169,2018,"463","041917D33E",11086,"169_2018_041917D33E",56383,"63","0419596D99","041917D33E","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.538980901767911,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2908",169,2018,"463","041917D33E",11086,"169_2018_041917D33E",56383,"63","0419596D99","041917D33E","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.538980901767911,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2909",169,2018,"463","041917D33E",11086,"169_2018_041917D33E",56383,"63","0419596D99","041917D33E","Yes","5/30/18",19,"M",28561,"Control_Stress",33.2,"Ithaca","2018-05-30",150,150,170,"169_2018",0.41,0.41,0.538980901767911,14550420,14602380,14576700,14589900,14621280,31380,51960,"set",12480
"2910",169,2019,"1_47","04195A3D53",11216,"169_2019_04195A3D53",55065,"47","04195A3909","04195A3D53","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.431409201244856,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2911",169,2019,"1_47","04195A3D53",11216,"169_2019_04195A3D53",55065,"47","04195A3909","04195A3D53","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.431409201244856,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2912",169,2019,"1_47","04195A3D53",11216,"169_2019_04195A3D53",55065,"47","04195A3909","04195A3D53","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.431409201244856,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2913",169,2019,"1_47","04195A3D53",11216,"169_2019_04195A3D53",55065,"47","04195A3909","04195A3D53","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.431409201244856,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2914",169,2019,"1_81","04195A2012",11206,"169_2019_04195A2012",54010,"81","04198E3A62","04195A2012","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.345302870401288,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2915",169,2019,"1_81","04195A2012",11206,"169_2019_04195A2012",54010,"81","04198E3A62","04195A2012","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.345302870401288,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2916",169,2019,"1_81","04195A2012",11206,"169_2019_04195A2012",54010,"81","04198E3A62","04195A2012","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.345302870401288,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2917",169,2019,"1_81","04195A2012",11206,"169_2019_04195A2012",54010,"81","04198E3A62","04195A2012","Yes","6/4/19",14,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-04",155,155,175,"169_2019",0.67,0.67,0.345302870401288,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2918",169,2019,"1_86","041917B329",11196,"169_2019_041917B329",54042,"86","04198E29B8","041917B329","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.347914626407917,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2919",169,2019,"1_86","041917B329",11196,"169_2019_041917B329",54042,"86","04198E29B8","041917B329","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.347914626407917,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2920",169,2019,"1_86","041917B329",11196,"169_2019_041917B329",54042,"86","04198E29B8","041917B329","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.347914626407917,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2921",169,2019,"1_86","041917B329",11196,"169_2019_041917B329",54042,"86","04198E29B8","041917B329","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.347914626407917,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2922",169,2019,"2_116","04198E836E",11256,"169_2019_04198E836E",55912,"116","419599803","04198E836E","Yes","6/2/19",16,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-02",153,153,173,"169_2019",0.67,0.67,0.500539118045332,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2923",169,2019,"2_116","04198E836E",11256,"169_2019_04198E836E",55912,"116","419599803","04198E836E","Yes","6/2/19",16,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-02",153,153,173,"169_2019",0.67,0.67,0.500539118045332,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2924",169,2019,"2_116","04198E836E",11256,"169_2019_04198E836E",55912,"116","419599803","04198E836E","Yes","6/2/19",16,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-02",153,153,173,"169_2019",0.67,0.67,0.500539118045332,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2925",169,2019,"2_116","04198E836E",11256,"169_2019_04198E836E",55912,"116","419599803","04198E836E","Yes","6/2/19",16,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-02",153,153,173,"169_2019",0.67,0.67,0.500539118045332,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2926",169,2019,"2_120","04198EA364",11266,"169_2019_04198EA364",55928,"120","04198E8206","04198EA364","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.501844996048647,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2927",169,2019,"2_120","04198EA364",11266,"169_2019_04198EA364",55928,"120","04198E8206","04198EA364","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.501844996048647,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2928",169,2019,"2_120","04198EA364",11266,"169_2019_04198EA364",55928,"120","04198E8206","04198EA364","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.501844996048647,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2929",169,2019,"2_120","04198EA364",11266,"169_2019_04198EA364",55928,"120","04198E8206","04198EA364","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.501844996048647,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2930",169,2019,"2_39","04198E700D",11236,"169_2019_04198E700D",54621,"39","0419599DAD","04198E700D","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.395171086652871,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2931",169,2019,"2_39","04198E700D",11236,"169_2019_04198E700D",54621,"39","0419599DAD","04198E700D","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.395171086652871,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2932",169,2019,"2_39","04198E700D",11236,"169_2019_04198E700D",54621,"39","0419599DAD","04198E700D","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.395171086652871,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2933",169,2019,"2_39","04198E700D",11236,"169_2019_04198E700D",54621,"39","0419599DAD","04198E700D","Yes","6/1/19",17,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-01",152,152,172,"169_2019",0.67,0.67,0.395171086652871,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2934",169,2019,"2_78","04198E747F",11246,"169_2019_04198E747F",54396,"78","04195A6DE8","04198E747F","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.376807177231257,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2935",169,2019,"2_78","04198E747F",11246,"169_2019_04198E747F",54396,"78","04195A6DE8","04198E747F","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.376807177231257,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2936",169,2019,"2_78","04198E747F",11246,"169_2019_04198E747F",54396,"78","04195A6DE8","04198E747F","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.376807177231257,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2937",169,2019,"2_78","04198E747F",11246,"169_2019_04198E747F",54396,"78","04195A6DE8","04198E747F","Yes","6/10/19",8,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-10",161,161,181,"169_2019",0.67,0.67,0.376807177231257,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2938",169,2019,"2_82","04198E48F4",11226,"169_2019_04198E48F4",44383,"82","04195A3E09","04198E48F4","Yes","6/5/19",13,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-05",156,156,176,"169_2019",0.67,0.67,-0.440427600718174,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2939",169,2019,"2_82","04198E48F4",11226,"169_2019_04198E48F4",44383,"82","04195A3E09","04198E48F4","Yes","6/5/19",13,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-05",156,156,176,"169_2019",0.67,0.67,-0.440427600718174,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2940",169,2019,"2_82","04198E48F4",11226,"169_2019_04198E48F4",44383,"82","04195A3E09","04198E48F4","Yes","6/5/19",13,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-05",156,156,176,"169_2019",0.67,0.67,-0.440427600718174,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2941",169,2019,"2_82","04198E48F4",11226,"169_2019_04198E48F4",44383,"82","04195A3E09","04198E48F4","Yes","6/5/19",13,"M",28561,"Control_Control",7.2,"Ithaca","2019-06-05",156,156,176,"169_2019",0.67,0.67,-0.440427600718174,14591400,14535840,14608320,14589900,14621280,31380,-55560,"rise",29880
"2942",169,2020,"1_125","041917A91B",11276,"169_2020_041917A91B",55807,"125","04198E3FDC","281128570","Yes","6/10/19",7,"M",28561,"Control",13.3,"Ithaca","2019-06-10",161,161,181,"169_2020",0.08,0.08,0.491969293648579,14613480,14573700,14549400,14589900,14621280,31380,-39780,"rise",7800
"2943",169,2020,"1_125","041917A91B",11276,"169_2020_041917A91B",55807,"125","04198E3FDC","281128570","Yes","6/10/19",7,"M",28561,"Control",13.3,"Ithaca","2019-06-10",161,161,181,"169_2020",0.08,0.08,0.491969293648579,14613480,14573700,14549400,14589900,14621280,31380,-39780,"rise",7800
"2944",170,2015,"111","041917AF9F",11326,"170_2015_041917AF9F",55213,"11","041917B3F3","041917AF9F","Yes","6/9/15",10,"M",28900,"Long",11.2,"Ithaca","2015-06-09",160,160,180,"170_2015",0.41,0.41,0.443488572775518,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2945",170,2015,"111","041917AF9F",11326,"170_2015_041917AF9F",55213,"11","041917B3F3","041917AF9F","Yes","6/9/15",10,"M",28900,"Long",11.2,"Ithaca","2015-06-09",160,160,180,"170_2015",0.41,0.41,0.443488572775518,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2946",170,2015,"111","041917AF9F",11326,"170_2015_041917AF9F",55213,"11","041917B3F3","041917AF9F","Yes","6/9/15",10,"M",28900,"Long",11.2,"Ithaca","2015-06-09",160,160,180,"170_2015",0.41,0.41,0.443488572775518,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2947",170,2015,"111","041917AF9F",11326,"170_2015_041917AF9F",55213,"11","041917B3F3","041917AF9F","Yes","6/9/15",10,"M",28900,"Long",11.2,"Ithaca","2015-06-09",160,160,180,"170_2015",0.41,0.41,0.443488572775518,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2948",170,2015,"2109","041868DED0",11296,"170_2015_041868DED0",19395,"109","04186EA0E2","041868DED0","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.47988257239503,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2949",170,2015,"2109","041868DED0",11296,"170_2015_041868DED0",19395,"109","04186EA0E2","041868DED0","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.47988257239503,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2950",170,2015,"2109","041868DED0",11296,"170_2015_041868DED0",19395,"109","04186EA0E2","041868DED0","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.47988257239503,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2951",170,2015,"2109","041868DED0",11296,"170_2015_041868DED0",19395,"109","04186EA0E2","041868DED0","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.47988257239503,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2952",170,2015,"2119","041917A152",11316,"170_2015_041917A152",56040,"119","041917BF54","041917A152","Yes","6/7/15",12,"M",28900,"Low",11.2,"Ithaca","2015-06-07",158,158,178,"170_2015",0.41,0.41,0.51098614207185,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2953",170,2015,"2119","041917A152",11316,"170_2015_041917A152",56040,"119","041917BF54","041917A152","Yes","6/7/15",12,"M",28900,"Low",11.2,"Ithaca","2015-06-07",158,158,178,"170_2015",0.41,0.41,0.51098614207185,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2954",170,2015,"2119","041917A152",11316,"170_2015_041917A152",56040,"119","041917BF54","041917A152","Yes","6/7/15",12,"M",28900,"Low",11.2,"Ithaca","2015-06-07",158,158,178,"170_2015",0.41,0.41,0.51098614207185,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2955",170,2015,"2119","041917A152",11316,"170_2015_041917A152",56040,"119","041917BF54","041917A152","Yes","6/7/15",12,"M",28900,"Low",11.2,"Ithaca","2015-06-07",158,158,178,"170_2015",0.41,0.41,0.51098614207185,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2956",170,2015,"232","041868DF81",11306,"170_2015_041868DF81",55668,"32","04189423B1","041868DF81","Yes","6/16/15",3,"M",28900,"Long",11.2,"Ithaca","2015-06-16",167,167,187,"170_2015",0.41,0.41,0.480624478494782,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2957",170,2015,"232","041868DF81",11306,"170_2015_041868DF81",55668,"32","04189423B1","041868DF81","Yes","6/16/15",3,"M",28900,"Long",11.2,"Ithaca","2015-06-16",167,167,187,"170_2015",0.41,0.41,0.480624478494782,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2958",170,2015,"232","041868DF81",11306,"170_2015_041868DF81",55668,"32","04189423B1","041868DF81","Yes","6/16/15",3,"M",28900,"Long",11.2,"Ithaca","2015-06-16",167,167,187,"170_2015",0.41,0.41,0.480624478494782,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2959",170,2015,"232","041868DF81",11306,"170_2015_041868DF81",55668,"32","04189423B1","041868DF81","Yes","6/16/15",3,"M",28900,"Long",11.2,"Ithaca","2015-06-16",167,167,187,"170_2015",0.41,0.41,0.480624478494782,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2960",170,2015,"278","041868D6F6",11286,"170_2015_041868D6F6",18514,"78","04186EA08B","041868D6F6","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.55178747995255,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2961",170,2015,"278","041868D6F6",11286,"170_2015_041868D6F6",18514,"78","04186EA08B","041868D6F6","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.55178747995255,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2962",170,2015,"278","041868D6F6",11286,"170_2015_041868D6F6",18514,"78","04186EA08B","041868D6F6","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.55178747995255,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2963",170,2015,"278","041868D6F6",11286,"170_2015_041868D6F6",18514,"78","04186EA08B","041868D6F6","Yes","6/4/15",15,"M",28900,"Low",11.2,"Ithaca","2015-06-04",155,155,175,"170_2015",0.41,0.41,-2.55178747995255,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2964",170,2015,"297","041917C661",11336,"170_2015_041917C661",19918,"97","041917BB20","041917C661","Yes","6/8/15",11,"M",28900,"DMSO",11.2,"Ithaca","2015-06-08",159,159,179,"170_2015",0.41,0.41,-2.43719668516168,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2965",170,2015,"297","041917C661",11336,"170_2015_041917C661",19918,"97","041917BB20","041917C661","Yes","6/8/15",11,"M",28900,"DMSO",11.2,"Ithaca","2015-06-08",159,159,179,"170_2015",0.41,0.41,-2.43719668516168,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2966",170,2015,"297","041917C661",11336,"170_2015_041917C661",19918,"97","041917BB20","041917C661","Yes","6/8/15",11,"M",28900,"DMSO",11.2,"Ithaca","2015-06-08",159,159,179,"170_2015",0.41,0.41,-2.43719668516168,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2967",170,2015,"297","041917C661",11336,"170_2015_041917C661",19918,"97","041917BB20","041917C661","Yes","6/8/15",11,"M",28900,"DMSO",11.2,"Ithaca","2015-06-08",159,159,179,"170_2015",0.41,0.41,-2.43719668516168,14629140,14681580,14655540,14676300,14707680,31380,52440,"set",5280
"2968",170,2016,"2115","041917AF93",11391,"170_2016_041917AF93",57146,"115","041959B629","041917AF93","Yes","6/5/16",12,"M",28900,"DMSO",98.2,"Ithaca","2016-06-05",157,157,177,"170_2016",0,0,0.601254959050985,14666700,14703900,14685420,14676300,14707680,31380,37200,"set",27600
"2969",170,2016,"2121","041917A152",11382,"170_2016_041917A152",57042,"121","041959947F","041917A152","Yes","6/7/16",9,"M",28900,"Short Cort",98.2,"Ithaca","2016-06-07",159,159,179,"170_2016",0,0,0.592766752029439,14666700,14703900,14685420,14676300,14707680,31380,37200,"set",27600
